Date,AAPL,GOOG,IBM,MSFT
2014-10-27,34187700,1185300,4989100,30371300
2014-10-28,48060900,1270900,7895300,29024600
2014-10-29,52687900,1770500,4739300,30276100
2014-10-30,40654800,1455600,3896000,30073900
2014-10-31,44639300,2035000,5818000,35849700
2014-11-03,52282600,1382200,4688200,23130400
2014-11-04,41574400,1244200,4246900,21530800
2014-11-05,37435900,2032200,4104700,22449600
2014-11-06,34968500,1333200,4067600,33037800
2014-11-07,33691500,1633700,3494800,28000600
2014-11-10,27195500,1134600,4958200,36370100
2014-11-11,27442300,965500,3534400,23445200
2014-11-12,46942400,1129600,3377600,22722000
2014-11-13,59522900,1339300,3239500,26208800
2014-11-14,44063600,1289500,4976700,29081700
2014-11-17,46746700,1726000,4798900,30315500
2014-11-18,44224000,1962600,5410100,23995500
2014-11-19,41869200,1392200,3802200,26176800
2014-11-20,43395500,1563300,4182200,21500700
2014-11-21,57179300,2224200,4076900,42883100
2014-11-24,47450800,1706300,6618500,35434200
2014-11-25,68840400,1789900,4062300,28007900
2014-11-26,40768300,1522900,3966000,27163600
2014-11-28,24814400,1148300,2405500,21534400
2014-12-01,83814000,2115300,4168400,31191600
2014-12-02,59348900,1526600,3464100,25743000
2014-12-03,43063400,1277900,6429100,23534800
2014-12-04,42044500,1392100,3859400,30320400
2014-12-05,38318900,2565600,3013500,27313400
2014-12-08,57664900,2329300,2851000,26663100
2014-12-09,60208000,1871300,3861200,24330500
2014-12-10,44565300,1712200,4072800,30431800
2014-12-11,41401700,1610800,3989600,29060400
2014-12-12,56028100,1994500,8611700,34248400
2014-12-15,67218100,2813400,6500300,29247800
2014-12-16,60790700,3964200,6782600,47801400
2014-12-17,53411800,2883100,5131000,34970900
2014-12-18,59006200,2926700,7302400,40105600
2014-12-19,88429800,3690200,8864900,64551200
2014-12-22,45167500,2723700,4682500,26566000
2014-12-23,26028400,2197600,4043300,23648100
2014-12-24,14479600,705900,1868100,11437800
2014-12-26,33721000,1040500,1912200,13197800
2014-12-29,27598900,2278500,3331800,14439500
2014-12-30,29881500,876200,2829900,16384700
2014-12-31,41403400,1368200,4011900,21552500
2015-01-02,53204600,1447500,5525500,27913900
2015-01-05,64285500,2059800,4880400,39673900
2015-01-06,65797100,2899900,6146700,36447900
2015-01-07,40105900,2065000,4701800,29114100
2015-01-08,59364500,3353500,4236800,29645200
2015-01-09,53699500,2071300,4484800,23942800
2015-01-12,49650800,2326700,4182800,23651900
2015-01-13,67091900,2370400,4377500,35270600
2015-01-14,48337000,2215500,4690300,29719600
2015-01-15,60014000,2715800,4248400,32742300
2015-01-16,78513300,2298200,5756000,35695300
2015-01-20,49899900,2232000,8392800,36161900
2015-01-21,48575900,2268700,11897100,39081100
2015-01-22,53796400,2676900,6120100,35898000
2015-01-23,46464800,2281700,4834800,26211600
2015-01-26,55615000,1543700,7888100,42525500
2015-01-27,95568700,1904000,5659600,169164000
2015-01-28,146477100,1683800,4495900,84507100
2015-01-29,84436400,4186300,8320800,63585300
2015-01-30,83745500,5606300,6563600,78004900
2015-02-02,62739100,2849800,4712200,50352500
2015-02-03,51915700,2038600,5539400,52082400
2015-02-04,70149700,1663600,3678500,41614800
2015-02-05,42246200,1849700,5253600,36548200
2015-02-06,43706600,1763500,3225000,34311700
2015-02-09,38889800,1267700,3057700,31381100
2015-02-10,62008500,1749800,4440600,29670700
2015-02-11,73561800,1377700,3626700,38262500
2015-02-12,74474500,1620200,3333100,33268800
2015-02-13,54272200,1900300,3706900,40264900
2015-02-17,63152400,1616800,2894500,33695700
2015-02-18,44891700,1453000,4358400,27111700
2015-02-19,37362400,989100,3504400,27603400
2015-02-20,48948400,1444300,3353000,29721100
2015-02-23,70974100,1457800,2714400,32518800
2015-02-24,69228100,1005000,4701600,25271700
2015-02-25,74711700,1825900,4004600,29759800
2015-02-26,91287500,2311500,7110800,28957300
2015-02-27,62014800,2410100,4410000,33807700
2015-03-02,48096700,2129600,5917900,31924000
2015-03-03,37816300,1704700,3234400,31748600
2015-03-04,31666300,1876800,3633600,25748700
2015-03-05,56517100,1389600,3791700,23193500
2015-03-06,72842100,1659100,4540200,36248800
2015-03-09,88528500,1062100,5193900,32108000
2015-03-10,68856600,1792300,4601000,39159700
2015-03-11,68939000,1820700,5709900,32215300
2015-03-12,48362700,1389600,4567300,59992500
2015-03-13,51827300,1703500,6064100,58007700
2015-03-16,35874300,1640900,3749600,35273500
2015-03-17,51023100,1805500,3311700,31673400
2015-03-18,65270900,2134500,5738800,44194800
2015-03-19,45809500,1197200,3878600,33879100
2015-03-20,68695100,2616800,9006400,71904500
2015-03-23,37709700,1643800,5930100,26246100
2015-03-24,32842300,2583200,4346100,25513300
2015-03-25,51655200,2152200,5428900,43469900
2015-03-26,47572900,1572600,4396000,37495600
2015-03-27,39546200,1897400,3477900,34401400
2015-03-30,47099700,1287500,4138000,35049700
2015-03-31,42090600,1588000,4255400,34887200
2015-04-01,40621400,1963000,3700800,36865300
2015-04-02,32220100,1716300,4671600,37487500
2015-04-06,37194000,1324400,3465700,39223700
2015-04-07,35012300,1302800,3148000,28809400
2015-04-08,37329200,1178500,2524300,24753400
2015-04-09,32484000,1557800,2263500,25723900
2015-04-10,40188000,1409400,2515700,28022000
2015-04-13,36365100,1645300,3868900,30276700
2015-04-14,25524600,2604100,2719300,24244400
2015-04-15,28970400,2318800,3498800,27343600
2015-04-16,28369000,1299800,3136900,22509700
2015-04-17,51957000,2151800,4314400,42387600
2015-04-20,47054300,1679200,9609200,46057700
2015-04-21,32435100,1844700,9683600,26013800
2015-04-22,37654500,1593500,4024800,25064300
2015-04-23,45770900,4184800,8235600,46309500
2015-04-24,44525900,4932500,3888400,130933700
2015-04-27,96954200,2398000,3168600,59248200
2015-04-28,118924000,1491000,5816700,60730800
2015-04-29,63386100,1698800,4518400,47804600
2015-04-30,83195400,2082200,5062900,64725500
2015-05-01,58512600,1768200,3312100,38937300
2015-05-04,50988300,1308000,4028000,34039500
2015-05-05,49271400,1383100,3593600,50369200
2015-05-06,72141000,1567000,3612600,52433000
2015-05-07,43940900,1546300,2472000,32971700
2015-05-08,55550400,1527600,3092600,35364900
2015-05-11,42035800,905300,2661000,24609400
2015-05-12,48160000,1634200,2962400,29928300
2015-05-13,34694200,1252300,2457500,34184600
2015-05-14,45203500,1403900,2439100,32980900
2015-05-15,38208000,1971300,2916600,28642700
2015-05-18,50882900,2003400,1970600,24136500
2015-05-19,44633200,1966900,2523000,28574800
2015-05-20,36454900,1430800,2300300,25047900
2015-05-21,39730400,1462700,2295600,22410700
2015-05-22,45596000,1176200,2849700,25720600
2015-05-26,70697600,2406500,3854200,29581900
2015-05-27,45833200,1525000,2764400,27335600
2015-05-28,30733300,1029800,1731400,19283700
2015-05-29,50884500,2597400,4092000,36519600
2015-06-01,32112800,1904300,2985500,28837300
2015-06-02,33667600,1939000,2571400,21498300
2015-06-03,30889400,1714500,2131000,28002200
2015-06-04,38450100,1348300,3079300,27745500
2015-06-05,35626800,1388200,3100500,25438100
2015-06-08,52674800,1520600,3758700,22121600
2015-06-09,56075400,1455300,3395900,24406100
2015-06-10,39087300,1815000,4680500,28417400
2015-06-11,35390900,1217500,3464000,27347800
2015-06-12,36886200,955800,3065100,23931000
2015-06-15,43988900,1632700,4245700,33254500
2015-06-16,31494100,1071800,3249800,27070300
2015-06-17,32918100,1294200,2863000,28704100
2015-06-18,35407200,1833100,3330900,32658300
2015-06-19,54716900,1893500,7074000,63837000
2015-06-22,34039300,1250300,2335800,20318100
2015-06-23,30268900,1197500,3701600,25896500
2015-06-24,55280900,1286600,3548100,34890900
2015-06-25,31938100,1335700,2408900,20616000
2015-06-26,44066800,2109100,8946000,49835300
2015-06-29,49161400,1937800,3314700,34081700
2015-06-30,44370700,2217200,3597300,35945400
2015-07-01,30238800,1961000,3214500,28343900
2015-07-02,27211000,1235900,2852700,21752000
2015-07-06,28060400,1280500,3079800,23034000
2015-07-07,46946800,1597200,3549900,36435800
2015-07-08,60761600,1296700,2776300,39785900
2015-07-09,77821600,1839400,4199700,32424700
2015-07-10,61354500,1956700,4538300,25465800
2015-07-13,41440500,2206500,4229000,28178300
2015-07-14,31768100,3244100,3025300,22880300
2015-07-15,33649200,1784600,1998000,26629600
2015-07-16,36222400,4768300,3529900,26271700
2015-07-17,46164700,11164900,4356400,29467100
2015-07-20,58900200,5860900,7377800,30631900
2015-07-21,76756400,3377200,13752300,42781900
2015-07-22,115450600,3929300,7181800,59152400
2015-07-23,50999500,3029100,5034200,33934000
2015-07-24,42162300,3625700,3778200,32333200
2015-07-27,44455500,2675400,3706200,39701400
2015-07-28,33618100,1727300,2721000,34328900
2015-07-29,37011700,1575100,3378400,40945900
2015-07-30,33628300,1474200,1994700,39777900
2015-07-31,42885000,1706100,3580200,31201500
2015-08-03,69976000,1304500,4615700,24125900
2015-08-04,124138600,1490900,5260600,33403900
2015-08-05,99312600,2334300,3472800,26959700
2015-08-06,52903000,1572600,3004800,27368000
2015-08-07,38670400,1403900,3794900,19163000
2015-08-10,54951600,1809200,4613400,23079900
2015-08-11,97082800,5029200,3167100,29237400
2015-08-12,101217500,2936700,3560300,30181400
2015-08-13,48535800,1810700,2533400,22627200
2015-08-14,42929500,1072100,3226400,21473400
2015-08-17,40884700,1051700,2249600,21099700
2015-08-18,34560700,1456100,2018300,23574100
2015-08-19,47445700,2131600,4206400,31485500
2015-08-20,68501600,2855300,4011500,36238200
2015-08-21,128275500,4265200,7362100,70053100
2015-08-24,162206300,5770300,10189700,88753700
2015-08-25,103601600,3538000,7073200,70616600
2015-08-26,96774600,4235900,6221800,63408000
2015-08-27,84616100,3491300,4976600,50943200
2015-08-28,53164400,1978700,4076300,28246700
2015-08-31,56229300,2176700,4093100,34441700
2015-09-01,76845900,3702100,5272000,49688900
2015-09-02,61888800,2575600,4252000,37671500
2015-09-03,53233900,1759600,3603500,28285200
2015-09-04,49996300,2089000,4201100,37138800
2015-09-08,54843600,2279500,3933300,32469800
2015-09-09,85010800,1702100,3407800,33469500
2015-09-10,62892800,1905300,3461700,31366600
2015-09-11,49915500,1373500,3115100,27132500
2015-09-14,58363400,1702300,3226700,23656000
2015-09-15,43341200,2084400,2717100,28882200
2015-09-16,37173500,1286500,2799200,23372200
2015-09-17,64112600,2274700,4003000,32768200
2015-09-18,74285300,5133400,7975800,63143700
2015-09-21,50222000,1788500,3825000,26177200
2015-09-22,50346200,2562900,3564100,28085900
2015-09-23,35756700,1470900,2674200,17145200
2015-09-24,50219500,2240100,3280300,27905600
2015-09-25,56151900,2174000,3474400,29384600
2015-09-28,52109000,3127700,4317300,27613800
2015-09-29,73365400,2309500,4763500,32763600
2015-09-30,66473000,2413400,3946200,34958900
2015-10-01,63929100,1867600,3880900,28657900
2015-10-02,58019800,2684800,3054400,41839000
2015-10-05,52064700,1803600,5131800,34369300
2015-10-06,48857000,2166300,3018100,27510800
2015-10-07,46765600,2092700,2980800,27711500
2015-10-08,61979600,2182100,4794400,33772700
2015-10-09,52766100,1648700,3531100,28600600
2015-10-12,30467200,1275200,3227600,19769100
2015-10-13,33049300,1807700,3915700,19987800
2015-10-14,44462400,1415500,3353000,24697800
2015-10-15,37673500,1885700,3476200,27189400
2015-10-16,38236300,1611100,3454000,25779300
2015-10-19,29759200,1477300,7954700,29387600
2015-10-20,48967800,2490000,16025600,30802200
2015-10-21,41795200,1791100,6990600,25144300
2015-10-22,41654100,4071000,5583200,56637100
2015-10-23,59366900,6653900,5370400,135227100
2015-10-26,66333800,2716600,3489400,64633300
2015-10-27,69884400,2245800,15008500,50999900
2015-10-28,85551400,2178900,8511400,47000800
2015-10-29,51227300,1456000,3710400,30202100
2015-10-30,49365300,1908800,3984000,46619800
2015-11-02,32203300,1886300,3822200,30285000
2015-11-03,45519000,1565400,4349400,36596900
2015-11-04,44886100,1706700,3516900,37087800
2015-11-05,39552700,1861600,5096900,31468500
2015-11-06,33042300,1511600,4744900,32851200
2015-11-09,33871400,2069800,8075600,32513100
2015-11-10,59127900,1608000,4520800,55283700
2015-11-11,45218000,1366400,3164800,36516300
2015-11-12,32525600,1837200,4701400,35361100
2015-11-13,45812400,2075500,4613800,36848200
2015-11-16,38106700,1905900,4190800,32165200
2015-11-17,27616900,1510900,2815100,31551300
2015-11-18,46674700,1684300,4149200,29710000
2015-11-19,43295800,1327100,4753600,28149200
2015-11-20,34287100,2212300,5176400,37147600
2015-11-23,32482500,1414500,5137900,28235900
2015-11-24,42803200,2333100,3407700,24600000
2015-11-25,21388300,1122100,3238200,21005100
2015-11-27,13046400,838500,1415800,9009100
2015-11-30,39180300,2097600,4545600,56241400
2015-12-01,34852400,2134600,4195100,39952800
2015-12-02,33386600,2230400,3725400,47274900
2015-12-03,41569500,2590600,5909600,38627800
2015-12-04,57777000,2757300,4571600,43963700
2015-12-07,32084200,1812300,3279400,30709800
2015-12-08,34309500,1829500,3905200,32878000
2015-12-09,46361400,2700000,4615000,36373200
2015-12-10,29212700,1984900,4222300,31775800
2015-12-11,46886200,2224400,5333800,39549500
2015-12-14,64318700,2412500,5143800,46768900
2015-12-15,52978100,2666200,4207900,39459000
2015-12-16,56238500,1993300,4345500,37503300
2015-12-17,44772800,1553400,4089500,41280900
2015-12-18,96453300,3148700,10026100,84684200
2015-12-21,47590600,1525700,5617500,37246300
2015-12-22,32789400,1365400,4263800,28322200
2015-12-23,32657400,1565900,5164900,27279800
2015-12-24,13596700,527200,1495200,9570000
2015-12-28,26704200,1515300,3143400,22458300
2015-12-29,30931200,1765000,3943700,27731400
2015-12-30,25213800,1293300,2989400,21704500
2015-12-31,40912300,1489600,3462100,27334100
2016-01-04,67649400,3272800,5229400,53778000
2016-01-05,55791000,1950700,3924800,34079700
2016-01-06,68457400,1947000,4310900,39518900
2016-01-07,81094400,2963700,7025800,56564900
2016-01-08,70798000,2450900,4762700,48754000
2016-01-11,49739400,2090600,4974400,36943800
2016-01-12,49154200,2024500,5078700,36095500
2016-01-13,62439600,2501700,4700100,66883600
2016-01-14,63170100,2225800,5709600,52381900
2016-01-15,79833900,3592400,9008500,71820700
2016-01-19,53087700,2268100,9979600,43564500
2016-01-20,72334400,3445000,16157800,63273000
2016-01-21,52161500,2412200,8851600,40191200
2016-01-22,65800500,2011800,9238400,37555800
2016-01-25,51794500,1711700,5446000,34707700
2016-01-26,75077000,1331700,4617800,28900800
2016-01-27,133369700,2194200,5026400,36775200
2016-01-28,55678800,2676400,3942500,62513800
2016-01-29,64416500,3474300,8248100,83611700
2016-02-01,40943500,5139200,3574900,44208500
2016-02-02,37357200,6348100,3287300,56313800
2016-02-03,45964300,6171000,6223500,57559800
2016-02-04,46471700,5168700,5266500,46987100
2016-02-05,46418100,5105700,7177700,62009000
2016-02-08,54021400,4247400,7364000,59290500
2016-02-09,44331200,3608900,5957200,46740500
2016-02-10,42343600,2638000,6469100,38237000
2016-02-11,50074700,3024000,7307600,48878600
2016-02-12,40351400,2141400,4936500,34243300
2016-02-16,49057900,2520000,4061400,37291200
2016-02-17,44863200,2492600,4821000,40789000
2016-02-18,39021000,1883200,9951600,27176000
2016-02-19,35374200,1589300,5125300,33559100
2016-02-22,34280800,1949800,4457400,25008300
2016-02-23,31942600,2009300,3439700,28895300
2016-02-24,36255700,1963600,4122600,33014500
2016-02-25,27582700,1642200,4358300,26939500
2016-02-26,28991100,2243500,4386200,35975900
2016-02-29,35216300,2481100,4428000,31654000
2016-03-01,50407100,2151400,3788500,33024500
2016-03-02,33169600,1629000,5217200,29289900
2016-03-03,36955700,1958000,5156400,24427800
2016-03-04,46055100,1972100,3968400,33034200
2016-03-07,35828900,2985100,5171000,38407800
2016-03-08,31561900,2076300,5579100,33835100
2016-03-09,27201700,1421500,4406500,28251600
2016-03-10,33513600,2833500,4020600,38387800
2016-03-11,27408200,1970800,4421900,32275700
2016-03-14,25076100,1718300,4048800,24083600
2016-03-15,40067700,1721000,3707500,21104800
2016-03-16,38303500,1624400,4221900,31691700
2016-03-17,34420700,1860800,5821600,28223900
2016-03-18,44205200,2980700,12089700,67625500
2016-03-21,35502700,1836500,3721600,23925700
2016-03-22,32444400,1269700,4081900,23124100
2016-03-23,25703500,1432100,4764200,20129000
2016-03-24,26133000,1594900,5044500,19950000
2016-03-28,19411400,1301300,3265100,17025100
2016-03-29,31190100,1903800,3138500,23924300
2016-03-30,45601100,1782400,3331200,23008300
2016-03-31,25888400,1718800,6780600,26360500
2016-04-01,25874000,1576700,3925500,24399200
2016-04-04,37356200,1134200,3931200,18928800
2016-04-05,26578700,1132300,3337000,19272300
2016-04-06,26404100,1053700,4194600,21188700
2016-04-07,31801900,1453200,3663000,19225100
2016-04-08,23581700,1290800,3293800,22167200
2016-04-11,29407500,1220100,3846100,21414200
2016-04-12,27232300,1353000,3595800,24944300
2016-04-13,33257300,1707100,3168400,20818000
2016-04-14,25473900,1135300,3176500,20877100
2016-04-15,46939000,1809300,3657600,28793800
2016-04-18,60821500,1558800,6581700,23786000
2016-04-19,32384900,2030500,13190200,29596800
2016-04-20,30611000,1529200,6754300,36195700
2016-04-21,31552500,3060500,6017700,38909100
2016-04-22,33683100,5951900,5191900,126834100
2016-04-25,28031600,1959200,2848900,33226900
2016-04-26,56016200,2744600,2979800,33532600
2016-04-27,114602100,3098600,3111200,43369300
2016-04-28,82242700,2867300,3791500,43134800
2016-04-29,68531500,2487700,4225800,48411700
2016-05-02,48160100,1645300,3502400,33114500
2016-05-03,56831300,1543800,3584300,26460200
2016-05-04,41025500,1688600,2577100,24257600
2016-05-05,35890500,1683500,6501200,25390700
2016-05-06,43699900,1829300,4895800,24787300
2016-05-09,32936400,1510300,4302400,17951600
2016-05-10,33686800,1569600,3992700,22891000
2016-05-11,28719100,1692100,3093000,24039100
2016-05-12,76314700,1360700,3249200,24102800
2016-05-13,44392800,1314500,2398000,22592300
2016-05-16,61259800,1317100,3069100,20032000
2016-05-17,46916900,2001200,3490600,27803500
2016-05-18,42062400,1766800,2491100,24907500
2016-05-19,30442100,1670200,3685600,23842400
2016-05-20,32026000,1828400,3671500,23905800
2016-05-23,38018600,1330700,2103800,26118700
2016-05-24,35140200,1929500,2929300,34757900
2016-05-25,38168800,1629200,4355300,24040200
2016-05-26,56331200,1576300,3062900,24335200
2016-05-27,36341200,1975000,2457100,17721400
2016-05-31,42307200,2129500,5836600,37653100
2016-06-01,29173300,1253600,2663400,25324800
2016-06-02,40191600,1341800,2642600,22840800
2016-06-03,28504900,1226300,2328300,23368300
2016-06-06,23292500,1565300,2378700,18243300
2016-06-07,22409500,1336200,4465000,20866800
2016-06-08,20848100,1583700,2935000,21149400
2016-06-09,26601400,988900,2021800,20305700
2016-06-10,31712900,1216400,3120600,25833200
2016-06-13,38020500,1258900,3610400,83217800
2016-06-14,31931900,1306100,2865800,42577100
2016-06-15,29445200,1214500,2260400,33757600
2016-06-16,31326800,1982500,2449100,31188600
2016-06-17,61008200,3402400,4663900,45710500
2016-06-20,34411900,2082500,3572100,35607900
2016-06-21,35546400,1465600,2760300,34097800
2016-06-22,29219100,1184300,2833700,28816800
2016-06-23,32240200,2171400,3969400,29028800
2016-06-24,75311400,4449000,9082800,133503000
2016-06-27,45489600,2629000,5017900,50216300
2016-06-28,40444900,2173800,3997700,38140700
2016-06-29,36531000,1932600,3367700,31304000
2016-06-30,35836400,1597700,3967100,28527800
2016-07-01,26026500,1344700,2658300,21400400
2016-07-05,27705200,1462600,2465200,24806400
2016-07-06,30949100,1411900,2569400,28167500
2016-07-07,25139600,1304200,2138400,19585200
2016-07-08,28912100,1575200,3040600,28391000
2016-07-11,23794900,1111800,2833700,22269200
2016-07-12,24167500,1336900,3843800,27317600
2016-07-13,25892200,935900,2746400,25356800
2016-07-14,38919000,950200,4637600,24545500
2016-07-15,30137000,1279300,4476800,32024400
2016-07-18,36493900,1295500,6729700,31433900
2016-07-19,23779900,1227500,7120000,53336500
2016-07-20,26276000,1289700,4376300,89893300
2016-07-21,32702000,1026300,3518900,32776700
2016-07-22,28313700,1259800,2520100,32157200
2016-07-25,40382900,1032400,2804600,25610600
2016-07-26,56239800,1186700,2894600,28079000
2016-07-27,92344800,1512500,2162700,32327500
2016-07-28,39869800,3530200,2340400,37550400
2016-07-29,27733700,3841500,3547500,30558700
2016-08-01,38167900,2700500,2823600,26003400
2016-08-02,33816600,1784500,3080900,35122000
2016-08-03,30202600,1287400,2861700,22075600
2016-08-04,27408700,1140300,2489100,26587700
2016-08-05,40553400,1801200,3812400,29335200
2016-08-08,28037200,1107900,3039300,19473500
2016-08-09,26315200,1175400,2737500,16920700
2016-08-10,24008500,784500,2466700,15756900
2016-08-11,27484500,971100,8768600,18162300
2016-08-12,18660400,738300,2543100,21655200
2016-08-15,25868200,936600,2970400,19283900
2016-08-16,33794400,1027100,2210200,20523500
2016-08-17,25356000,921400,3225900,18856400
2016-08-18,21984700,718400,3652000,14214300
2016-08-19,25368100,849900,2815200,17271000
2016-08-22,25820200,923400,2039300,15221900
2016-08-23,21257700,925300,2838100,18732400
2016-08-24,23675100,1071100,3645800,18151500
2016-08-25,25086200,924700,2575000,18552600
2016-08-26,27766300,1163000,2498900,20971200
2016-08-29,24970300,841000,2475900,16417200
2016-08-30,24863900,1127100,1813300,16930200
2016-08-31,29662400,1247400,2323600,20860300
2016-09-01,26701500,923900,2358400,26075400
2016-09-02,26802500,1069300,2315400,18900500
2016-09-06,26880400,1439900,2994100,16278400
2016-09-07,42364300,893700,2867300,17493400
2016-09-08,53002000,1260600,3963200,20146100
2016-09-09,46557000,1812200,5186000,35113900
2016-09-12,45292800,1286800,4367500,29303000
2016-09-13,62176200,1379900,3636700,30130200
2016-09-14,110888700,1087400,3860600,24062500
2016-09-15,89983600,1305100,3645600,26847000
2016-09-16,79886900,2046000,6463600,44607000
2016-09-19,47023000,1171100,2450100,20937100
2016-09-20,34514300,975300,2159100,17384000
2016-09-21,36003200,1151400,2473900,33707300
2016-09-22,31074000,1463600,2691100,19822200
2016-09-23,52481200,1409500,2702200,19955300
2016-09-26,29869400,1508500,2533300,21688700
2016-09-27,24607400,1138800,2987200,28065100
2016-09-28,29641100,1107900,3310000,20536400
2016-09-29,35887000,1301400,3374800,25463500
2016-09-30,36379100,1580300,3596900,29910800
2016-10-03,21701800,1275900,2227800,19189500
2016-10-04,29736800,1197400,2884100,20085900
2016-10-05,21453100,1457100,1684500,16726400
2016-10-06,28779300,1066300,1950100,16212600
2016-10-07,24358400,930700,2671900,20089000
2016-10-10,36236000,1161400,2481300,18196500
2016-10-11,64041000,1368000,2901300,26497400
2016-10-12,37586800,934900,2964000,22177500
2016-10-13,35192400,1300400,2909900,25313700
2016-10-14,35652200,851100,4358200,27402500
2016-10-17,23624900,1089500,5890400,23830000
2016-10-18,24553500,1995600,12770600,19149500
2016-10-19,20034600,116600,4632900,22878400
2016-10-20,24125800,1734200,4023100,49455600
2016-10-21,22384800,1260500,4401900,79974200
